Unnamed: 0,Temperatura Ambiental (°C),Humedad,temperatura,ph,ce,std,sts,od,nivel,turbidez,dureza,cloruros,ph_norm,od_norm,ce_norm,std_norm,sts_norm,dureza_norm,cloruros_norm,turbidez_norm,nivel_norm,temperatura_norm,ICA,clasificación
4842,16.478983,0.64253867,19.290817,8.037468,1023.4365,503.7572,28.423899,5.3199253,23.084568,5.724053,349.0442,73.52134,100.0,69.7988795,47.65635,99.62428,89.47012625,0.0,100,99.23783894736842,0.0,96.454085,76.29055078340527,Aceptable
4843,18.933613,0.8060007,18.396524,7.8070593,865.3718,415.99973,55.529007,2.1235938,11.731482,311.13278,119.08446,70.05737,100.0,21.853907,63.46282,100.0,55.58874125,100.0,100,0.0,0.0,91.98262,56.20471068529999,Mala
4844,28.979313,0.60764635,22.116207,7.875372,1311.0951,664.56024,72.22653,1.1452395,43.232407,940.0856,108.9243,89.80878,100.0,11.452395,18.89049,83.543976,34.71683750000001,100.0,100,0.0,0.0,100.0,44.93505870959999,Muy mala
4845,32.866787,0.63615596,24.344429,8.271439,1622.2056,814.56604,91.92848,4.073953,31.23953,602.6422,256.2707,156.80887,100.0,51.109295,0.0,68.543396,10.089399999999998,24.294055555555573,100,0.0,0.0,100.0,49.22075044904445,Mala
4846,17.312996,0.810102,14.568672,8.076248,1058.9541,519.88995,47.14796,1.0905907,46.590103,119.244415,132.03036,71.0201,100.0,10.905907,44.10459000000001,98.011005,66.06505,93.31646666666667,100,0.0,0.0,72.84335999999999,50.35818006063332,Mala
4847,25.281658,0.8376677,19.590387,7.9586706,1040.6462,500.8438,68.169464,3.6837635,14.269628,399.7825,140.98557,92.108284,100.0,45.256452499999995,45.935380000000016,99.91562,39.78816999999999,88.34135,100,0.0,0.0,97.95193499999999,59.89214661400001,Mala
4848,17.460815,0.77462506,18.230148,7.812322,989.7831,486.40237,26.997868,2.3868988,16.490211,10.093545,276.11374,62.465115,100.0,25.803482,51.02169,100.0,91.25266500000001,13.27014444444444,100,94.63837368421052,0.0,91.15074,63.70487242098713,Mala
4849,19.788193,0.21482971,19.366486,7.8540664,1019.0053,501.22412,25.09677,4.422675,22.740105,0.7054049,234.4152,90.26232,100.0,56.340125,48.09947,99.877588,93.6290375,36.436,100,100.0,0.0,96.83242999999999,73.7424900418,Aceptable
4850,9.662376,0.32076678,18.37883,7.7988396,1438.4308,716.9825,62.00227,0.77887845,16.019938,31.58236,236.25389,97.47706,100.0,7.7887845,6.156919999999985,78.30175,47.4971625,35.41450555555555,100,72.01856842105263,0.0,91.89415,46.820502434902345,Mala
4851,17.455751,0.2599429,21.207645,7.746513,880.7601,436.59207,23.46831,1.5429622,36.218273,2.4824245,344.6299,39.96926,100.0,15.429622,61.92399,100.0,95.6646125,0.0,100,100.0,0.0,100.0,62.49806538580001,Mala
4852,12.213373,0.5105888,15.916319,8.0810585,1350.1525,666.9446,45.18882,0.9034485,62.40796,45.9974,135.65024,101.59709,100.0,9.034485,14.98475000000002,83.30554,68.513975,91.30542222222222,100,56.84484210526316,12.407960000000003,79.581595,50.525953211067254,Mala
4853,27.19901,0.2849857,25.55566,7.806824,1648.0841,813.1337,54.41548,0.58375555,56.03221,118.710846,186.7116,160.19095,100.0,5.837555500000001,0.0,68.68663000000001,56.98065,62.938,100,0.0,6.032209999999992,97.2217,39.731840390699986,Muy mala
4854,20.683765,0.61918855,19.339123,7.7654195,1251.7827,622.6352,78.37782,1.8080535,30.338652,962.74963,113.94826,98.08692,100.0,18.080535,24.821730000000002,87.73648,27.027725000000004,100.0,100,0.0,0.0,96.695615,47.5867718715,Mala
4855,15.968752,0.7172475,22.390636,7.1676564,804.7888,402.11166,56.40426,0.7389181,6.4100637,544.02924,84.65704,65.37257,100.0,7.389181000000001,69.52112,100.0,54.494675,100.0,100,0.0,0.0,100.0,52.782670053400004,Mala
4856,14.814649,0.77509755,16.394999,8.119713,1120.9547,552.4535,39.141933,0.8486226,65.94652,117.57963,141.98376,78.02422,100.0,8.486226,37.90453,94.75465,76.07258374999999,87.7868,100,0.0,15.946520000000007,81.97499499999999,49.8582839344,Mala
4857,21.052427,0.44473094,11.944851,8.206555,1489.499,747.2676,229.58417,1.7548037,60.099594,998.47626,207.65692,119.55878,100.0,17.548037,1.0501000000000005,75.27324,0.0,51.3017111111111,100,0.0,10.099593999999996,59.724255,40.03076839738888,Muy mala
4858,23.391365,0.3249706,22.280155,8.073696,1340.8175,659.95886,37.185467,1.3568845,34.943817,9.099688,242.94643,94.01573,100.0,13.568845,15.918249999999986,84.004114,78.51816625,31.696427777777785,100,95.68453894736842,0.0,100.0,54.184567851227484,Mala
4859,17.077438,0.5653772,21.82518,8.20941,1353.6686,667.61426,80.22928,3.6546082,26.892794,224.40198,132.29466,117.92645,100.0,44.819123000000005,14.633139999999997,83.238574,24.713399999999993,93.16963333333334,100,0.0,0.0,100.0,53.499861878266664,Mala
4860,10.542271,0.6025622,18.041712,7.990547,1236.8007,612.54926,37.463726,0.6229582,50.707447,38.801857,182.2189,111.92055,100.0,6.229582000000001,26.31993,88.745074,78.1703425,65.43394444444445,100,64.41909789473684,0.7074470000000019,90.20856,51.793019020066076,Mala
4861,30.793564,0.57844913,28.68216,7.8578243,1326.619,661.1403,81.38973,4.1416845,40.501106,631.5469,137.53096,131.9603,100.0,52.12526750000001,17.33810000000001,83.88597,23.262837500000003,90.26057777777778,100,0.0,0.0,81.5892,55.51667833372223,Mala
4862,17.747704,0.810354,18.123444,8.342474,1376.0216,670.65,67.67586,3.4967015,42.09401,856.4763,177.81036,124.29808,100.0,42.4505225,12.397839999999988,82.935,40.40517500000001,67.88313333333333,100,0.0,0.0,90.61722,52.42057942916666,Mala
4863,10.430063,0.7482559,20.948792,7.566588,712.9585,348.28473,34.19474,0.777025,23.7688,135.71255,107.85544,48.080807,100.0,7.77025,78.70415,100.0,82.256575,100.0,100,0.0,0.0,100.0,55.52205652,Mala
4864,24.739153,0.7990413,21.14564,8.383877,1386.3739,682.20667,44.70855,1.7038429,53.163326,537.5169,151.4558,94.828125,100.0,17.038429,11.36260999999999,81.779333,69.1143125,82.52455555555555,100,0.0,3.163325999999998,100.0,46.97729993814444,Mala
4865,14.910002,0.3810743,25.84562,8.078724,1405.3842,689.45795,82.142624,3.4002101,25.279242,402.06488,122.38476,115.81433,100.0,41.0031515,9.461579999999998,81.054205,22.32172,98.67513333333333,100,0.0,0.0,95.7719,51.44494586926667,Mala
4866,21.383999,0.78620684,19.338156,7.365487,1150.1636,579.2878,60.89242,0.84699464,23.63429,563.4937,99.37561,100.640884,100.0,8.4699464,34.983639999999994,92.07122000000001,48.884474999999995,100.0,100,0.0,0.0,96.69078,47.64010161655999,Mala
4867,16.82709,0.61381096,19.5074,7.9916406,1568.7327,773.429,138.45285,1.3172053,30.571964,972.4337,240.62924,132.46326,100.0,13.172052999999998,0.0,72.6571,0.0,32.98375555555555,100,0.0,0.0,97.537,38.108249550644445,Muy mala
4868,10.448015,0.62872213,15.664649,8.292489,1356.8522,670.3708,44.89962,1.1387707,53.5163,24.698317,193.07237,112.30944,100.0,11.387707,14.314779999999999,82.96292,68.875475,59.404238888888884,100,79.26492947368422,3.516300000000001,78.323245,51.75933354046374,Mala
4869,27.41883,0.4574668,29.29782,7.6757026,1171.958,573.07166,45.52717,0.8794698,46.205,86.85856,230.02563,91.89121,100.0,8.794698,32.804199999999994,92.692834,68.0910375,38.87465,100,13.833094736842114,0.0,78.51089999999999,47.675418231126315,Mala
4870,14.623147,0.33667243,22.87132,7.730774,1468.5764,729.4498,31.10589,0.8364511,26.373747,4.2803097,228.33131,139.09294,100.0,8.364511,3.1423600000000107,77.05502,86.1176375,39.815938888888894,100,100.0,0.0,100.0,51.36242087051111,Mala
4871,29.889198,0.66243905,20.564045,7.8651557,1539.6045,763.9656,69.05461,0.9315961,41.877953,764.1716,252.60016,108.0214,100.0,9.315961,0.0,73.60344,38.681737500000004,26.333244444444446,100,0.0,0.0,100.0,39.01944124395556,Muy mala
4872,17.293215,0.26618463,21.66192,7.8579617,1379.4258,680.0362,28.481558,0.51604986,42.152393,3.451914,203.56305,84.17718,100.0,5.1604985999999995,12.057419999999993,81.99638,89.3980525,53.57608333333333,100,100.0,0.0,100.0,52.61200318710667,Mala
4873,13.251968,0.5398099,18.762968,8.057833,1042.4255,511.13403,26.231396,5.4119897,25.008102,3.9906023,328.075,70.024414,100.0,71.1798455,45.75745,98.886597,92.210755,0.0,100,100.0,0.0,93.81484,76.5476437174,Aceptable
4874,15.850773,0.6397122,26.512041,7.976556,1408.9401,685.32965,42.56802,0.7195803,68.97363,111.52942,264.63507,133.65912,100.0,7.195803,9.105989999999991,81.467035,71.789975,19.647183333333345,100,0.0,18.97363,92.439795,42.69046449386666,Muy mala
4875,19.431364,0.41648123,21.134117,8.1853285,1473.731,728.64343,83.54695,3.360138,28.749012,154.50307,185.14522,112.973145,100.0,40.40207,2.626899999999992,77.13565700000001,20.56631250000001,63.80821111111111,100,0.0,0.0,100.0,49.0004601965889,Mala
4876,13.766107,0.7342444,21.516706,7.8186197,1188.888,586.07764,36.499134,0.68189037,27.531588,36.663933,216.6044,114.17444,100.0,6.8189037,31.11120000000001,91.392236,79.3760825,46.330888888888886,100,66.66954421052631,0.0,100.0,52.72579629827005,Mala
4877,21.385649,0.85250354,17.587593,8.469858,1547.2723,762.54584,45.007088,1.1005528,72.228935,173.61101,349.60568,142.22336,100.0,11.005528,0.0,73.745416,68.74114,0.0,100,0.0,22.228935000000007,87.93796499999999,41.202933085800005,Muy mala
4878,10.522619,0.509405,22.034328,7.9916296,716.60736,349.5957,20.903605,6.1336555,22.588394,5.1084213,207.49588,56.713165,100.0,81.336555,78.339264,100.0,98.87049375000001,51.39117777777778,100,99.88587231578947,0.0,100.0,85.62063324149065,Buena
4879,14.25262,0.060051687,25.959017,7.287532,1521.4697,740.4878,97.56695,0.4433539,29.019611,692.466,161.97269,74.53962,100.0,4.433539000000001,0.0,75.95122,3.0413124999999894,76.68183888888889,100,0.0,0.0,95.204915,37.24978447421111,Muy mala
4880,17.211159,0.07203678,21.77097,8.074112,1463.0314,706.06586,149.39462,2.5570893,47.505222,956.9002,285.20065,84.20065,100.0,28.356339499999997,3.6968599999999867,79.39341399999999,0.0,8.22186111111111,100,0.0,0.0,100.0,43.10943914958889,Muy mala
4881,17.728348,0.23846354,22.54714,8.035816,1074.023,529.3556,26.141758,1.042604,37.795002,2.6311595,232.51588,89.76177,100.0,10.42604,42.5977,97.06444,92.3228025,37.49117777777777,100,100.0,0.0,100.0,59.22787943722222,Mala
4882,25.2748,0.28197885,24.96592,7.9887605,1735.74,863.071,81.92126,0.9918887,61.17155,419.1712,259.34235,163.05615,100.0,9.918887,0.0,63.692899999999995,22.598425000000006,22.587583333333328,100,0.0,11.171549999999996,100.0,37.688541716466666,Muy mala
4883,12.3135805,0.33950266,19.187626,8.02361,1429.6523,709.1784,75.11027,1.8251228,20.750559,89.058105,161.15826,92.80034,100.0,18.251227999999998,7.034769999999995,79.08216,31.112162499999997,77.1343,100,11.517784210526315,0.0,95.93813,45.102098670778936,Mala
4884,31.002323,0.7709778,23.070705,7.869166,1303.2465,663.37915,69.48263,1.3780134,34.089542,880.5277,115.811615,99.24084,100.0,13.780134,19.67535000000001,83.662085,38.1467125,100.0,100,0.0,0.0,100.0,45.9169163421,Mala
4885,31.833286,0.5015996,23.086334,7.8642054,1512.4343,759.4903,67.43322,0.68525934,48.47612,915.12805,148.92937,97.83035,100.0,6.8525934,0.0,74.05096999999999,40.708474999999986,83.92812777777777,100,0.0,0.0,100.0,40.10210989458222,Muy mala
4886,10.186692,0.77140445,24.743942,7.426398,732.5844,355.14294,26.319172,0.83782786,33.585907,122.4688,124.50516,54.56543,100.0,8.3782786,76.74156,100.0,92.101035,97.49713333333334,100,0.0,0.0,100.0,55.920430683106666,Mala
4887,23.228033,0.45913965,25.561771,7.0812173,1587.7737,788.74506,333.70813,0.25685844,11.035549,992.4248,230.0858,129.15541,100.0,2.5685844,0.0,71.125494,0.0,38.841222222222214,100,0.0,0.0,97.191145,34.97290001843778,Muy mala
4888,23.003809,0.7587934,22.251556,7.1899753,1081.956,550.70044,66.34578,0.7691079,17.732712,763.955,92.198364,97.57405,100.0,7.691078999999999,41.80440000000001,94.929956,42.067775,100.0,100,0.0,0.0,100.0,48.25418319419999,Mala
4889,11.65535,0.7964227,22.91499,7.4925165,1014.5815,499.36322,36.38854,0.819963,67.5688,130.17772,266.41864,101.721405,100.0,8.199629999999999,48.54185,100.0,79.514325,18.656311111111123,100,0.0,17.568799999999996,100.0,50.29332380088889,Mala
4890,19.937355,0.7294343,16.772991,7.794239,1388.9277,689.8161,57.634705,1.2895508,40.056465,581.22504,112.42575,100.21192,100.0,12.895508,11.107230000000001,81.01839,52.956618750000004,100.0,100,0.0,0.0,83.86495500000001,44.7860324572,Muy mala
4891,23.860767,0.1061794,27.504465,7.342369,1630.0001,794.0245,86.208855,0.58619905,77.82491,405.3736,252.27632,118.25118,100.0,5.861990500000001,0.0,70.59755,17.238931250000007,26.513155555555556,100,0.0,27.824910000000003,87.477675,37.58136556614444,Muy mala
4892,11.6479645,0.67913836,20.407635,7.8866773,1295.1929,638.42755,40.67045,0.7116058,46.070915,48.72673,215.18983,133.36137,100.0,7.116058,20.480710000000002,86.157245,74.1619375,47.11676111111112,100,53.97186315789473,0.0,100.0,49.5558415232731,Mala
4893,10.819236,0.71901304,25.442732,7.3329887,983.9412,485.2161,38.682453,0.8323543,42.626183,100.24433,290.67282,113.72553,100.0,8.323543,51.605880000000006,100.0,76.64693374999999,5.181766666666661,100,0.0,0.0,97.78634,49.28780503003333,Mala
4894,19.874416,0.37260807,21.920958,7.7401524,1610.122,793.5351,45.863895,0.6557249,58.15078,36.9016,188.89555,98.254166,100.0,6.5572490000000005,0.0,70.64649,67.67013125,61.72469444444445,100,66.41936842105262,8.150779999999997,100.0,46.77907580881345,Mala
4895,19.659826,0.44675425,28.257456,7.13213,1462.7296,703.6071,83.78791,0.54440296,20.262247,839.4827,223.58333,97.37028,100.0,5.4440296,3.7270400000000166,79.63929,20.2651125,42.453705555555565,100,0.0,0.0,83.71271999999999,38.11080554328446,Muy mala
4896,28.87003,0.43536243,26.745512,7.8279505,1466.7148,723.39215,35.970596,1.0574706,25.576124,11.778215,188.17021,131.9026,100.0,10.574706,3.3285199999999975,77.660785,80.036755,62.12766111111111,100,92.86503684210527,0.0,91.27243999999999,51.59792992010468,Mala
4897,14.7663355,0.20376658,29.691698,7.1295757,1419.4274,680.3548,80.69064,0.52857333,22.011938,812.24615,188.57306,86.21773,100.0,5.2857332999999995,8.05726,81.96452000000001,24.136700000000005,61.90385555555556,100,0.0,0.0,76.54151,39.463668948264434,Muy mala
4898,15.838457,0.7303474,21.096437,8.404621,1437.4166,703.97437,49.96063,1.4341061,41.401653,850.616,196.74863,101.701065,100.0,14.341061,6.25833999999999,79.602563,62.549212499999996,57.361872222222225,100,0.0,0.0,100.0,44.09425127647777,Muy mala
4899,19.44714,0.2124197,24.398045,8.149808,1381.802,673.72327,98.71176,4.0375047,31.9069,696.2753,220.69891,107.32701,100.0,50.56257050000001,11.819800000000015,82.627673,1.6102999999999952,44.0561611111111,100,0.0,0.0,100.0,52.12844656788889,Mala
4900,14.823469,0.77507025,16.633266,8.041701,848.6676,413.1603,44.927216,1.4095297,30.696451,130.95663,127.60413,62.07122,100.0,14.095297,65.13324,100.0,68.84098,95.77548333333334,100,0.0,0.0,83.16632999999999,54.529824928466674,Mala
4901,15.564049,0.40338457,20.619013,8.149569,1370.137,676.59326,39.770702,5.25897,23.322987,3.3958135,264.93134,112.446465,100.0,68.88454999999999,12.9863,82.340674,75.2866225,19.4825888888889,100,100.0,0.0,100.0,69.8465278115111,Aceptable
4902,23.200619,0.23819645,24.368189,7.703491,1089.3076,536.515,18.623318,0.63134134,22.518534,0.6837639,147.57175,104.53474,100.0,6.3134134,41.06923999999999,96.3485,100.0,84.6823611111111,100,100.0,0.0,100.0,59.517593104248895,Mala
4903,20.611591,0.5948873,16.22644,8.263626,1216.1598,605.0968,94.83366,2.4366035,35.79878,992.5589,139.64435,91.690735,100.0,26.5490525,28.384020000000007,89.49032,6.457925000000003,89.08647222222223,100,0.0,0.0,81.1322,48.96750727927778,Mala
4904,11.820918,0.57675636,15.687201,8.301424,759.7281,374.70154,66.576096,3.955875,25.823658,213.83647,119.17447,62.71855,100.0,49.338125,74.02718999999999,100.0,41.77987999999999,100.0,100,0.0,0.0,78.436005,64.5947598805,Mala
4905,23.229748,0.75470334,27.871904,7.5918508,1211.2255,608.5249,56.27266,1.7800746,40.56791,401.5186,244.33215,140.26971,100.0,17.800746,28.877449999999996,89.14751,54.659175,30.926583333333326,100,0.0,0.0,85.64048,47.43413587706666,Mala
4906,13.109408,0.51351476,22.554266,7.4357486,603.5795,300.37827,19.89964,1.2937658,33.525715,17.894999,131.53604,25.203833,100.0,12.937658,89.64205,100.0,100.0,93.59108888888888,100,86.42631684210527,0.0,100.0,66.8751196266269,Aceptable
4907,34.25612,0.49590287,28.74382,7.8246684,1321.2195,652.2149,52.264217,1.6202157,28.442556,91.61031,215.60538,92.666405,100.0,16.202157,17.878050000000016,84.77851000000001,59.66972875,46.8859,100,8.831252631578948,0.0,81.2809,46.56937318603684,Mala
4908,15.073623,0.6196005,28.705849,7.3707733,737.40186,365.8682,27.72363,1.2681507,62.01422,103.31692,199.55222,62.834293,100.0,12.681507,76.25981399999999,100.0,90.3454625,55.80432222222222,100,0.0,12.014219999999995,81.470755,56.02577858427778,Mala
4909,15.650049,0.7300194,19.95716,7.968837,1390.9573,683.6277,47.646202,1.5853584,46.838425,700.59644,118.96283,96.121414,100.0,15.853584000000001,10.904269999999997,81.63723,65.4422475,100.0,100,0.0,0.0,99.7858,46.7049878276,Mala
4910,27.421515,0.4943773,22.428303,7.8558917,1064.6011,525.3883,38.409,1.7598045,23.167042,21.270872,291.7755,53.777973,100.0,17.598045,43.53988999999999,97.46117000000001,76.98875,4.569166666666661,100,82.87276631578948,0.0,100.0,58.20403063070176,Mala
4911,7.7449965,0.7942888,23.005291,8.165704,1349.2683,653.1971,42.80333,1.9182768,35.632725,561.73047,133.21887,95.666435,100.0,19.182768,15.073170000000005,84.68029,71.4958375,92.65618333333333,100,0.0,0.0,100.0,48.646841688866665,Mala
4912,11.105861,0.78949165,23.783165,8.208221,1352.4291,654.1178,49.517246,2.533852,36.03992,586.63367,148.91777,115.27801,100.0,28.00778,14.757089999999991,84.58822,63.1034425,83.93457222222223,100,0.0,0.0,100.0,50.501575343777766,Mala
4913,25.049156,0.48061973,24.04379,8.139549,1458.1666,729.13904,65.03218,0.9935862,52.514404,968.5902,134.34319,98.41026,100.0,9.935862,4.183340000000001,77.086096,43.70977500000001,92.03156111111112,100,0.0,2.514403999999999,100.0,42.36525363148888,Muy mala
4914,12.682877,0.78889656,24.089603,7.5439887,821.27716,399.02527,25.147646,0.83375156,44.41745,96.52789,137.2195,57.817936,100.0,8.3375156,67.87228400000001,100.0,93.5654425,90.4336111111111,100,3.6548526315789474,0.0,100.0,55.021609972065725,Mala
4915,14.9757395,0.7870825,25.997612,7.599144,781.72345,381.27307,29.51723,1.2053044,36.127316,167.3747,129.42847,70.833275,100.0,12.053044,71.82765500000001,100.0,88.1034625,94.7619611111111,100,0.0,0.0,95.01194,56.00490764848889,Mala
4916,22.256668,0.13811693,19.377974,7.954253,826.16473,407.77728,32.54565,6.3611293,36.185085,3.3831913,319.32645,50.954636,100.0,83.611293,67.383527,100.0,84.3179375,0.0,100,100.0,0.0,96.88986999999999,82.6322620018,Buena
4917,18.883821,0.110702895,24.27963,7.54146,1553.9257,761.86206,89.27445,0.6580066,41.885784,596.5181,209.06221,95.85072,100.0,6.580066,0.0,73.813794,13.406937499999998,50.52099444444445,100,0.0,0.0,100.0,37.56313599935556,Muy mala
4918,20.603102,0.2881915,24.028233,7.80939,1193.2048,590.60956,19.304445,0.8467208,20.92202,0.51185554,143.22266,121.22396,100.0,8.467208000000001,30.67952000000001,90.939044,100.0,87.09852222222223,100,100.0,0.0,100.0,58.36795749937777,Mala
4919,9.19706,0.7632767,20.965172,8.088343,1434.437,700.1682,48.53682,1.6842376,20.137587,481.21442,192.48973,116.00784,100.0,16.842375999999998,6.5563000000000216,79.98318,64.328975,59.72792777777777,100,0.0,0.0,100.0,45.07450626562221,Mala
4920,27.008722,0.54007864,28.708729,7.7986703,781.88617,393.02985,45.01338,4.029586,37.93457,271.49063,134.22897,88.75415,100.0,50.44379,71.811383,100.0,68.733275,92.09501666666667,100,0.0,0.0,81.45635499999999,65.94040377523334,Aceptable
4921,20.059479,0.19654745,20.714878,7.8280334,957.65985,472.93918,26.66655,2.9493504,30.30203,2.9339042,312.39197,52.2606,100.0,34.240256,54.234015,100.0,91.66681249999999,0.0,100,100.0,0.0,100.0,66.89451653939999,Aceptable
4922,16.775309,0.54066855,21.640526,7.6269536,562.52844,279.11984,23.690338,2.8046656,25.151539,30.434122,119.87511,34.712704,100.0,32.069984,93.74715599999999,100.0,95.3870775,100.0,100,73.22724,0.0,100.0,71.78839602339998,Aceptable
4923,20.236433,0.8729023,17.863365,8.035904,1494.2736,737.18976,45.47685,1.245572,53.91082,92.939896,288.33093,139.66133,100.0,12.45572,0.5726400000000069,76.281024,68.1539375,6.4828166666666505,100,7.431688421052627,3.910820000000001,89.31682500000001,41.952553684391226,Muy mala
4924,21.69683,0.80505264,15.333053,7.9274263,1342.5176,664.63446,56.55325,1.4381034,45.67259,325.28595,127.00763,98.79282,100.0,14.381034,15.74824000000001,83.536554,54.308437500000004,96.10687222222222,100,0.0,0.0,76.665265,45.87670009227779,Mala
4925,30.593666,0.38173473,24.73438,7.529603,1016.76514,493.94107,22.03214,0.8532072,22.578773,1.61639,162.82385,101.88562,100.0,8.532072000000001,48.323486,100.0,97.459825,76.20897222222223,100,100.0,0.0,100.0,61.074526202377776,Mala
4926,32.94235,0.46338293,26.539906,8.0271,1514.3518,751.4134,56.33428,2.4649813,19.70692,56.946434,219.58604,118.81313,100.0,26.9747195,0.0,74.85866,54.58215,44.67442222222222,100,45.319543157894735,0.0,92.30047,49.63840962276198,Mala
4927,12.535067,0.42570356,19.102188,8.111684,1391.7207,690.1275,70.882774,2.3142657,21.11304,81.48646,123.461395,90.15293,100.0,24.7139855,10.827929999999995,80.98724999999999,36.3965325,98.07700277777778,100,19.48793684210527,0.0,95.51094,49.26953875473801,Mala
4928,10.460484,0.74414647,26.462688,7.5482655,1176.2706,573.36426,38.553547,0.6426827,51.943756,54.323025,250.912,136.42728,100.0,6.426827,32.37294,92.66357400000001,76.80806625,27.27111111111111,100,48.08102631578948,1.9437560000000076,92.68656,50.497845967757314,Mala
4929,17.282263,0.7177442,29.325344,7.4191766,758.0814,380.7848,32.087894,1.6579835,63.92246,163.68622,230.77666,84.06563,100.0,16.579835,74.19185999999999,100.0,84.8901325,38.457411111111114,100,0.0,13.922460000000001,78.37328,56.15709777488889,Mala
4930,20.097717,0.48995918,20.454594,7.3890977,1630.6046,809.7334,439.6367,0.40408683,17.235424,995.53235,245.35811,130.80962,100.0,4.0408683,0.0,69.02666,0.0,30.356605555555547,100,0.0,0.0,100.0,34.99766236126444,Muy mala
4931,13.2439,0.8209603,25.06831,7.4859486,872.1558,424.6711,27.885708,0.8622252,52.309464,156.47348,142.6565,68.6356,100.0,8.622252,62.784420000000004,100.0,90.142865,87.41305555555556,100,0.0,2.3094639999999913,99.65845,53.98557698344444,Mala
4932,21.05546,0.41519928,22.09843,7.822217,1606.1503,791.0756,50.411366,0.8330226,57.7389,70.01814,208.5972,108.628426,100.0,8.330226,0.0,70.89244,61.985792499999995,50.77933333333334,100,31.55985263157895,7.738900000000001,100.0,43.579117570803504,Muy mala
4933,24.128365,0.4735987,18.057049,8.332498,1425.3895,720.037,101.80684,1.4180703,61.396378,993.35315,150.23154,98.08266,100.0,14.180703,7.46105,77.99629999999999,0.0,83.2047,100,0.0,11.396377999999999,90.285245,41.7245284771,Muy mala
4934,17.805208,0.65420043,22.525429,7.9782853,1386.3699,685.605,49.86829,1.1532335,41.634785,86.308464,200.29733,138.96219,100.0,11.532335,11.363010000000003,81.4395,62.6646375,55.390372222222226,100,14.412143157894747,0.0,100.0,45.32335711446199,Mala
4935,16.109331,0.58582944,20.934755,7.8832016,1075.2666,530.2522,28.302067,0.7951793,25.699404,8.244363,285.86456,62.873512,100.0,7.951793,42.47334000000001,96.97478,89.62241625,7.853022222222222,100,96.58488105263157,0.0,100.0,57.171048347372526,Mala
4936,26.01577,0.32873175,23.662651,7.5667257,945.0856,462.37286,19.005846,0.52225196,28.841253,0.8531237,171.40869,82.53147,100.0,5.2225196,55.49144,100.0,100.0,71.43961666666667,100,100.0,0.0,100.0,60.97739812017334,Mala
4937,15.615318,0.0493799,23.426382,8.18636,1459.1608,698.2102,143.5786,2.9641433,41.63668,910.23444,267.54535,79.08214,100.0,34.462149499999995,4.083919999999992,80.17898,0.0,18.03036111111112,100,0.0,0.0,100.0,45.326264460188874,Mala
4938,15.780436,0.8679375,24.416502,7.638631,1038.4174,511.6417,35.138332,0.8699762,77.213104,199.14697,205.05325,95.995804,100.0,8.699762,46.15826,98.83583,81.077085,52.74819444444445,100,0.0,27.213104,100.0,51.54267700555556,Mala
4939,14.441384,0.813215,13.923887,8.28842,1160.6167,567.26514,47.43322,1.3351227,32.412575,153.43434,133.75266,81.57232,100.0,13.351227000000002,33.93832999999999,93.273486,65.70847499999999,92.35963333333333,100,0.0,0.0,69.61943500000001,49.21127116156666,Mala
4940,9.818307,0.73352873,20.624067,7.89602,1155.9036,571.1734,28.255617,0.508969,30.849752,9.697475,252.07256,98.154,100.0,5.08969,34.40963999999998,92.88266,89.68047874999999,26.62635555555555,100,95.05528947368421,0.0,100.0,55.302585181997074,Mala
4941,14.3177185,0.4902082,21.537548,8.215042,1425.6165,703.74896,36.267483,4.6937428,23.331026,1.5209285,233.57172,141.97314,100.0,60.406142,7.43835,79.625104,79.66564625000001,36.9046,100,100.0,0.0,100.0,67.1063592827,Aceptable
4942,30.600584,0.31335276,26.305464,7.5749645,1150.3762,561.58276,21.277435,0.8637374,16.039999,1.4066764,138.3791,117.51969,100.0,8.637374,34.96238000000001,93.841724,98.40320625,89.7893888888889,100,100.0,0.0,93.47268,59.11092225861112,Mala
4943,10.034643,0.36565956,23.18467,7.9642563,1378.959,681.0222,66.62231,1.4616542,23.521751,166.24216,130.34673,91.783325,100.0,14.616541999999999,12.104099999999988,81.89778,41.722112499999994,94.25181666666666,100,0.0,0.0,100.0,45.07338343813333,Mala
4944,21.318132,0.54565793,21.552254,7.861551,1597.118,790.12024,54.010628,1.1586174,45.237522,62.181477,219.57483,130.77951,100.0,11.586174,0.0,70.987976,57.486715000000004,44.68065,100,39.80897157894737,0.0,100.0,44.50294555904211,Muy mala
4945,11.5091305,0.7386732,21.000103,7.609743,672.6646,328.43933,21.14712,1.1320101,34.5172,36.125023,136.74525,39.796875,100.0,11.320101000000001,82.73354,100.0,98.5661,90.69708333333334,100,67.23681789473684,0.0,100.0,63.67673639527719,Mala
4946,16.481392,0.5646815,17.401985,7.692665,1660.1898,816.39,450.01413,0.584115,18.470743,989.55133,285.98822,124.97523,100.0,5.841150000000001,0.0,68.361,0.0,7.784322222222215,100,0.0,0.0,87.009925,34.541454305277774,Muy mala
4947,22.804169,0.88938165,17.542717,8.590883,1491.6792,738.77625,46.451477,1.1677765,74.918915,275.91473,379.83838,145.1929,96.36468,11.677765,0.8320800000000048,76.122375,66.93565375,0.0,100,0.0,24.918915,87.713585,41.051568843000005,Muy mala
